Timestamp, RX_Bytes, TX_Bytes
1734786991, 0, 0
1734786992, 28884, 279951
1734786993, 54004, 296702
1734786994, 136861, 64944938
1734786995, 268595543, 437796877
1734786996, 623383050, 1122506729
1734786997, 887686030, 1486626452
1734786998, 1066543661, 2045180123
1734786999, 1333754207, 2684480139
1734787000, 1511186902, 3048851451
1734787001, 1599436150, 3424852884
1734787002, 1909355261, 3925691821
1734787003, 2131354164, 4474996898
1734787004, 2558868869, 5055623177
1734787005, 2927599886, 5998664946
1734787006, 3192255174, 6561560242
1734787007, 3368454969, 7048173203
1734787008, 3377337742, 7351932759
1734787009, 3575163716, 7769978967
1734787010, 3897846702, 8383212814
1734787011, 4162439907, 9003586365
1734787012, 4516995630, 9659732211
1734787013, 4693351597, 10011654002
1734787014, 4781205427, 10165766904
1734787015, 4781239639, 10165791788
1734787016, 4781248595, 10165810992
1734787017, 4781301015, 10165854430
1734787018, 4781318159, 10165871706
1734787019, 4781407751, 10165952184
1734787020, 4781425709, 10165970306
1734787021, 4781495387, 10166041434
1734787022, 4781511519, 10166075401
