Timestamp, RX_Bytes, TX_Bytes
1742028632, 0, 66
1742028633, 25013, 98792
1742028634, 5375696, 15917253
1742028635, 5400042, 15990725
1742028636, 5438330, 16005417
1742028637, 5457169, 16088915
1742028638, 5495295, 16125451
1742028639, 5523936, 16204729
