Timestamp, RX_Bytes, TX_Bytes
1740363227, 0, 0
1740363228, 44155, 112783
1740363229, 96141217, 206836052
1740363230, 238507001, 476973058
1740363231, 393623719, 819884619
1740363232, 503561078, 1064866323
1740363233, 593996476, 1290475726
1740363234, 640919220, 1385723348
1740363235, 640968945, 1385748316
1740363236, 640997615, 1385775664
1740363237, 658786149, 1439991426
1740363238, 793156604, 1757696352
1740363239, 918467516, 2009597680
1740363240, 1037918595, 2266934190
1740363241, 1146642649, 2507724640
1740363242, 1184751778, 2584230182
1740363243, 1222656922, 2662149715
1740363244, 1246506177, 2722238378
1740363245, 1246549126, 2722254642
1740363246, 1246565242, 2722269006
1740363247, 1246615804, 2722295108
1740363248, 1246634440, 2722374302
1740363249, 1246675321, 2722404302
1740363250, 1246708926, 2722455135
1740363251, 1246762284, 2722483597
1740363252, 1246800372, 2722520105
1740363253, 1246849514, 2722608181
1740363254, 1246873990, 2722629191
