Timestamp, RX_Bytes, TX_Bytes
1734793131, 0, 0
1734793132, 19376, 20758
1734793133, 24216, 34100
1734793134, 90419388, 89012502
1734793135, 440373431, 777723860
1734793136, 706547520, 1148045686
1734793137, 1062194550, 1908042199
1734793138, 1238374893, 2374462923
1734793139, 1414666146, 2769404304
1734793140, 1758405253, 3341864778
1734793141, 2210788187, 3994178487
1734793142, 2485837204, 4696192572
1734793143, 2744618105, 5270619387
1734793144, 3098177972, 5788640622
1734793145, 3274963165, 6319862110
1734793146, 3362981108, 6580644725
1734793147, 3539303543, 7029800501
1734793148, 3894215873, 7434816067
1734793149, 4342536202, 8326842289
1734793150, 4957513694, 9090326488
1734793151, 5096955883, 9650352462
1734793152, 5457710551, 10305725344
1734793153, 5752711723, 10859962527
1734793154, 5842295525, 11190295720
1734793155, 5842393983, 11344344990
1734793156, 5842455307, 11344406754
1734793157, 5842459949, 11344411396
1734793158, 5842497673, 11344457738
1734793159, 5842507871, 11344485874
1734793160, 5842521863, 11344499800
1734793161, 5842531147, 11344509084
1734793162, 5842548395, 11344525118
