Timestamp, RX_Bytes, TX_Bytes
1734784829, 0, 0
1734784830, 21114, 19577
1734784831, 48956, 218153
1734784832, 104027, 22169775
1734784833, 293734, 155039019
1734784834, 90671597, 474134736
1734784835, 90920218, 640560920
1734784836, 293164290, 932111574
1734784837, 447351909, 1425380341
1734784838, 535758583, 1741212908
1734784839, 536129054, 2009239113
1734784840, 624223725, 2335507236
1734784841, 781585549, 2604691185
1734784842, 801765949, 2945576063
1734784843, 962473714, 3309882534
1734784844, 979418952, 3615322629
1734784845, 1156430611, 4084356052
1734784846, 1156791078, 4342887114
1734784847, 1509819898, 4689409459
1734784848, 1773819904, 5379063933
1734784849, 1774295617, 5640067320
1734784850, 1774544630, 5797424309
1734784851, 2055870995, 6146119396
1734784852, 2126837297, 6478546193
1734784853, 2126877443, 6478652882
1734784854, 2126948583, 6478723020
1734784855, 2126976447, 6478796814
1734784856, 2126996915, 6478823084
1734784857, 2127014745, 6478887086
1734784858, 2127090527, 6478963982
1734784859, 2127145451, 6479065626
