Timestamp, RX_Bytes, TX_Bytes
1734982966, 0, 0
1734982967, 51138, 49874
1734982968, 84564, 77259
1734982969, 120984, 112665
1734982970, 326863, 154524647
1734982971, 86726907, 330803275
1734982972, 264278008, 866830801
1734982973, 505975727, 1123176767
1734982974, 897761738, 1960118850
1734982975, 1145951384, 2277541151
1734982976, 1498671077, 3080679005
1734982977, 1851316468, 3783459038
1734982978, 1939327740, 4018301540
1734982979, 2291153503, 4664557650
1734982981, 2379706578, 5082473044
1734982982, 2555698812, 5544071593
1734982983, 2746118651, 5808295041
1734982984, 3322050802, 6557286248
1734982985, 3786500078, 7247950287
1734982986, 4044117119, 7784208340
1734982987, 4231381839, 8261754787
1734982988, 4495596861, 8951602662
1734982989, 4671744740, 9322732168
1734982990, 5289846512, 9949059052
1734982991, 5290241975, 10291871937
1734982992, 5290266883, 10291895805
1734982993, 5290275547, 10291905867
1734982994, 5290299147, 10291919025
1734982995, 5290334775, 10291952879
1734982996, 5290383385, 10292015829
